"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_SD_ER","31938.16","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","31938.16","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Script","291","289","1212","1212.346","1401","1401","3567","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","121","","parser","High","High","","1936","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1401","0","","","","","30632578","Cloudflare","","1192","25","23","220","1","","","","","8081","","","1503","1212","1501","1501","1503","2","1212","1503","291","13","14","2","2","","4","1","0","blocking","","","","",
"3","230330_SD_ER","31938.17","127.0.0.1","https://www.piac.com.pk/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","31938.17","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Script","288","286","1213","1212.724","306","306","462","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","123","","parser","High","High","","1921","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","306","0","","","","","30945341","Cloudflare","","1194","27","25","220","1","","","","","8081","","","1501","1213","1499","1499","1501","2","1213","1501","288","14","15","0","0","2","2","1","0","blocking","","","","",
"3","230330_SD_ER","31938.18","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","31938.18","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Script","271","266","1213","1213.111","136","136","188","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","124","","parser","High","High","","1969","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","136","0","","","","","30945341","Cloudflare","","1195","29","27","220","1","","","","","8081","","","1484","1213","1479","1479","1484","5","1213","1484","271","15","16","0","0","","1","1","0","blocking","","","","",
"3","230330_SD_ER","31938.20","127.0.0.1","https://www.piac.com.pk/templates/pia/js/cookiealert-standalone.js","1","GET","www.piac.com.pk","/templates/pia/js/cookiealert-standalone.js","31938.20","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Script","293","291","1214","1213.509","597","597","1283","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","High","High","","1864","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","597","0","","","","","30632579","Cloudflare","","1197","31","29","220","1","","","","","8081","","","1507","1214","1505","1505","1507","2","1214","1507","293","16","17","45","1","","46","1","0","in_body_parser_blocking","","","","",
"3","230330_SD_ER","31938.28","127.0.0.1","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","1","GET","fonts.googleapis.com","/css?family=Exo+2:200,300,400,600,700","31938.28","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Stylesheet","234","225","1608","1608.374","593","593","7755","Thu, 30 Mar 2023 16:15:28 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","","","parser","Highest","Highest","","1777","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","593","0","","","","","86400","Google","","1606","3","","","","","","","","","","","1842","1608","1833","1833","1842","9","1608","1842","234","17","18","","","","","1","0","blocking","","","","",
"3","230330_SD_ER","31938.59","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/fonts/icomoon.ttf","1","GET","www.piac.com.pk","/templates/piasubpage/fonts/icomoon.ttf","31938.59","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Font","553","524","2062","2062.185","88909","88909","176676","Mon, 03 Apr 2023 07:42:00 GMT","public, max-age=604800","font/ttf","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","","","parser","Lowest","Lowest","","2146","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","89527","0","","","","","314791","Cloudflare","","2050","33","61","110","1","","","","","8081","","","2615","2062","2586","2586","2615","29","2062","2615","553","18","19","","","","","1","0","non_blocking","","","","",
"3","230330_SD_ER","31938.38","127.0.0.1","https://fonts.gstatic.com/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","1","GET","fonts.gstatic.com","/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","31938.38","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Font","220","217","2073","2072.506","39736","39736","39736","Fri, 29 Mar 2024 12:08:44 GMT","public, max-age=31536000","font/woff2","","111","HTTP/2","-1","-1","1865","1868","1868","1879","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","","","parser","Lowest","Lowest","","1957","100","100","-1","-1","100","-1","-1","-1","-1","-1","3","11","","","","","","","31521195","Google","","2059","1","0","110","1","TLS 1.3","False","h2","4865","8081","","","2293","2073","2290","2290","2293","3","1865","2293","234","19","20","","","","","1","0","non_blocking","","","","Array",
"3","230330_SD_ER","31938.66","127.0.0.1","https://www.piac.com.pk/templates/pia/images/logo-new.png","1","GET","www.piac.com.pk","/templates/pia/images/logo-new.png","31938.66","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","475","454","2117","2117.447","31132","31132","31132","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","572","","parser","High","Low","","2017","100","100","-1","-1","100","-1","-1","45","-1","-1","-1","-1","","","","","31132","16907","1688578","Cloudflare","","2104","35","0","147","1","","","","","8081","","","2592","2117","2571","2571","2592","21","2117","2592","475","20","21","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.67","127.0.0.1","https://www.piac.com.pk/images/headers/pia_banner_experience.png","1","GET","www.piac.com.pk","/images/headers/pia_banner_experience.png","31938.67","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","2096","2058","2127","2127.166","331857","331857","331857","Sat, 22 Apr 2023 20:11:09 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","572","","parser","High","Low","","2038","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","331857","0","2001340","Cloudflare","","2112","37","35","147","1","","","","","8081","","","4223","2127","4185","4185","4223","38","2127","4223","2096","21","22","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.68","127.0.0.1","https://www.piac.com.pk/images/content/pia_inbanner_faq.png","1","GET","www.piac.com.pk","/images/content/pia_inbanner_faq.png","31938.68","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","2214","2151","2131","2130.855","393720","393720","393720","Thu, 20 Apr 2023 22:39:57 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","572","","parser","Low","Low","","2023","100","100","-1","-1","100","-1","-1","95","-1","-1","-1","-1","","","","","393720","17801","1837468","Cloudflare","","2123","39","37","147","1","","","","","8081","","","4345","2131","4282","4282","4345","63","2131","4345","2214","22","23","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.72","127.0.0.1","https://www.piac.com.pk/images/content/facebook.svg","1","GET","www.piac.com.pk","/images/content/facebook.svg","31938.72","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","708","695","2189","2189.075","515","515","999","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","1999","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","515","0","","","","","1688579","Cloudflare","","2174","41","39","147","1","","","","","8081","","","2897","2189","2884","2884","2897","13","2189","2897","708","23","24","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.73","127.0.0.1","https://www.piac.com.pk/images/content/twitter%20(1).svg","1","GET","www.piac.com.pk","/images/content/twitter%20(1).svg","31938.73","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","669","656","2220","2219.942","836","836","1594","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","2014","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","836","0","","","","","1688579","Cloudflare","","2179","43","41","147","1","","","","","8081","","","2889","2220","2876","2876","2889","13","2220","2889","669","24","25","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.74","127.0.0.1","https://www.piac.com.pk/images/content/instagram.svg","1","GET","www.piac.com.pk","/images/content/instagram.svg","31938.74","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","670","662","2230","2229.669","978","978","2935","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","2002","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","978","0","","","","","1688579","Cloudflare","","2182","45","43","147","1","","","","","8081","","","2900","2230","2892","2892","2900","8","2230","2900","670","25","26","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.75","127.0.0.1","https://www.piac.com.pk/images/content/youtube.svg","1","GET","www.piac.com.pk","/images/content/youtube.svg","31938.75","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","646","635","2235","2235.057","1909","1909","4032","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","1996","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1909","0","","","","","1688578","Cloudflare","","2192","47","45","147","1","","","","","8081","","","2881","2235","2870","2870","2881","11","2235","2881","646","26","27","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.76","127.0.0.1","https://www.piac.com.pk/images/content/appstore.png","1","GET","www.piac.com.pk","/images/content/appstore.png","31938.76","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","1007","993","2236","2235.646","37735","37735","37735","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","1999","100","100","-1","-1","100","-1","-1","60","-1","-1","-1","-1","","","","","37735","14930","1688579","Cloudflare","","2196","49","47","147","1","","","","","8081","","","3243","2236","3229","3229","3243","14","2236","3243","1007","27","28","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.77","127.0.0.1","https://www.piac.com.pk/images/content/googleplay.png","1","GET","www.piac.com.pk","/images/content/googleplay.png","31938.77","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","869","827","2236","2236.173","30841","30841","30841","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","2005","100","100","-1","-1","100","-1","-1","51","-1","-1","-1","-1","","","","","30841","14930","1688578","Cloudflare","","2199","51","49","147","1","","","","","8081","","","3105","2236","3063","3063","3105","42","2236","3105","869","28","29","","","","","1","0","","","","","",
"3","230330_SD_ER","31938.78","127.0.0.1","https://www.piac.com.pk/images/content/huawai.png","1","GET","www.piac.com.pk","/images/content/huawai.png","31938.78","E4154A22EE18F5C6FBEFBE5BC0D45D65","https://www.piac.com.pk/faqs","200","Image","1017","1001","2237","2236.817","58364","58364","58364","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/faqs","1185","","parser","Low","Low","","1993","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","58364","0","1688578","Cloudflare","","2202","53","51","147","1","","","","","8081","","","3254","2237","3238","3238","3254","16","2237","3254","1017","29","30","","","","","1","0","","","","","",
