"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","http2_server_settings","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_9F_P1","12648.15","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_cse/google_cse.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_cse/google_cse.css?rc4kj0","12648.15","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","422","415","2664","2663.501","198","198","198","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1783","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1708","","","","","8081","","","3086","2664","3079","3079","3086","7","2664","3086","422","14","15","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.16","127.0.0.1","https://www.fpsc.gov.pk/modules/node/node.css?rc4kj0","1","GET","www.fpsc.gov.pk","/modules/node/node.css?rc4kj0","12648.16","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","444","440","2667","2666.988","144","144","144","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1717","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1710","","","","","8081","","","3111","2667","3107","3107","3111","4","2667","3111","444","15","16","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.17","127.0.0.1","https://www.fpsc.gov.pk/modules/search/search.css?rc4kj0","1","GET","www.fpsc.gov.pk","/modules/search/search.css?rc4kj0","12648.17","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","529","522","2792","2791.731","564","564","564","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1729","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1712","","","","","8081","","","3321","2792","3314","3314","3321","7","2792","3321","529","16","17","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.18","127.0.0.1","https://www.fpsc.gov.pk/modules/user/user.css?rc4kj0","1","GET","www.fpsc.gov.pk","/modules/user/user.css?rc4kj0","12648.18","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","468","464","2901","2901.229","1827","1827","1827","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1717","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1714","","","","","8081","","","3369","2901","3365","3365","3369","4","2901","3369","468","17","18","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.19","127.0.0.1","https://www.fpsc.gov.pk/modules/forum/forum.css?rc4kj0","1","GET","www.fpsc.gov.pk","/modules/forum/forum.css?rc4kj0","12648.19","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","471","467","2904","2904.16","1056","1056","1056","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","53","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1723","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1715","","","","","8081","","","3375","2904","3371","3371","3375","4","2904","3375","471","18","19","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.20","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/views/css/views.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/views/css/views.css?rc4kj0","12648.20","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","524","517","3019","3019.468","707","707","707","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","102","","parser","Highest","Highest","","1765","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1716","","","","","8081","","","3543","3019","3536","3536","3543","7","3019","3543","524","19","20","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.21","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/accordion_blocks/accordion_init.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/accordion_blocks/accordion_init.css?rc4kj0","12648.21","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","504","500","3094","3093.519","476","476","476","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","109","","parser","Highest","Highest","","1813","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1718","","","","","8081","","","3598","3094","3594","3594","3598","4","3094","3598","504","20","21","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.22","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/ctools/css/ctools.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/ctools/css/ctools.css?rc4kj0","12648.22","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","486","482","3116","3116.195","509","509","509","Thu, 13 Apr 2023 19:37:55 GMT","max-age=1209600","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","109","","parser","Highest","Highest","","1771","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1720","","","","","8081","","","3602","3116","3598","3598","3602","4","3116","3602","486","21","22","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.23","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/panels/css/panels.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/panels/css/panels.css?rc4kj0","12648.23","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","450","443","3332","3332.153","786","786","786","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","109","","parser","Highest","Highest","","1771","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1721","","","","","8081","","","3782","3332","3775","3775","3782","7","3332","3782","450","22","23","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.24","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/panels/plugins/layouts/flexible/flexible.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/panels/plugins/layouts/flexible/flexible.css?rc4kj0","12648.24","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","440","436","3384","3384.025","58","58","58","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","109","","parser","Highest","Highest","","1840","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1723","","","","","8081","","","3824","3384","3820","3820","3824","4","3384","3824","440","23","24","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.25","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/ctools/css/7e1431ddf3a03c19069f1d892c3bbd97.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/ctools/css/7e1431ddf3a03c19069f1d892c3bbd97.css?rc4kj0","12648.25","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","443","439","3387","3386.763","1116","1116","1116","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","53","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","109","","parser","Highest","Highest","","1855","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1727","","","","","8081","","","3830","3387","3826","3826","3830","4","3387","3830","443","24","25","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.27","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/bootstrap.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/bootstrap.css?rc4kj0","12648.27","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","978","945","3555","3554.587","78696","78696","78696","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","117","","parser","Highest","Highest","","1795","100","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","78696","67992","","","","","1209600","","","1731","","","","","8081","","","4533","3555","4500","4500","4533","33","3555","4533","978","25","26","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.28","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/base.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/base.css?rc4kj0","12648.28","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","647","640","3614","3614.43","27434","27434","27434","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","117","","parser","Highest","Highest","","1780","100","0","15","-1","100","-1","-1","-1","-1","-1","-1","-1","27434","23103","","","","","1209600","","","1733","","","","","8081","","","4261","3614","4254","4254","4261","7","3614","4261","647","26","27","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.29","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/default.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/default.css?rc4kj0","12648.29","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","730","695","3619","3619.169","41617","41617","41617","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","117","","parser","Highest","Highest","","1789","100","0","16","-1","100","-1","-1","-1","-1","-1","-1","-1","41617","34835","","","","","1209600","","","1734","","","","","8081","","","4349","3619","4314","4314","4349","35","3619","4349","730","27","28","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.30","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/compatibility.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/compatibility.css?rc4kj0","12648.30","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","723","716","3792","3792.221","700","700","700","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","117","","parser","Highest","Highest","","1807","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1735","","","","","8081","","","4515","3792","4508","4508","4515","7","3792","4515","723","28","29","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.31","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/styles/green.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/styles/green.css?rc4kj0","12648.31","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","706","703","3837","3837.455","1961","1961","1961","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","117","","parser","Highest","Highest","","1804","100","0","21","-1","100","-1","-1","-1","-1","-1","-1","-1","1961","1539","","","","","1209600","","","1736","","","","","8081","","","4543","3837","4540","4540","4543","3","3837","4543","706","29","30","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.32","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/style.css?rc4kj0","12648.32","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","1302","1294","3840","3840.45","58974","58974","58974","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","53","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","127","","parser","Highest","Highest","","1789","100","0","19","-1","100","-1","-1","-1","-1","-1","-1","-1","58974","47222","","","","","1209600","","","1738","","","","","8081","","","5142","3840","5134","5134","5142","8","3840","5142","1302","30","31","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.33","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/responsive.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/responsive.css?rc4kj0","12648.33","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","572","557","4264","4263.983","30763","30763","30763","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","127","","parser","Highest","Highest","","1804","100","0","12","-1","100","-1","-1","-1","-1","-1","-1","-1","30763","26871","","","","","1209600","","","1739","","","","","8081","","","4836","4264","4821","4821","4836","15","4264","4836","572","31","32","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.34","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","12648.34","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","461","451","4353","4353.479","378","378","378","Thu, 13 Apr 2023 19:37:56 GMT","max-age=1209600","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","133","","parser","Highest","Highest","","1786","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1740","","","","","8081","","","4814","4353","4804","4804","4814","10","4353","4814","461","32","33","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.35","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/font.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/font.css?rc4kj0","12648.35","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","275","267","4528","4528.278","385","385","385","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","133","","parser","Highest","Highest","","1777","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1742","","","","","8081","","","4803","4528","4795","4795","4803","8","4528","4803","275","33","34","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.36","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","12648.36","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","389","382","4538","4538.151","146","146","146","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","text/css","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","133","","parser","Highest","Highest","","1918","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1743","","","","","8081","","","4927","4538","4920","4920","4927","7","4538","4927","389","34","35","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.37","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","12648.37","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Stylesheet","484","476","4548","4547.969","144","144","144","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","133","","parser","Highest","Highest","","1888","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1745","","","","","8081","","","5032","4548","5024","5024","5032","8","4548","5032","484","35","36","","","","1","0","","","","","","","","","","",
"3","230330_9F_P1","12648.38","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","12648.38","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","488","470","4845","4845.229","93113","93113","93113","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","134","","parser","High","High","","1945","100","0","35","-1","100","-1","-1","-1","-1","-1","-1","-1","93113","60285","","","","","1209600","","","1747","","","","","8081","","","5333","4845","5315","5315","5333","18","4845","5333","488","36","37","77","31","248","1","0","blocking","","","","","140","","","","",
"3","230330_9F_P1","12648.39","127.0.0.1","https://www.fpsc.gov.pk/misc/jquery.once.js?v=1.2","1","GET","www.fpsc.gov.pk","/misc/jquery.once.js?v=1.2","12648.39","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","244","238","4849","4849.176","2974","2974","2974","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","135","","parser","High","High","","1798","100","0","36","-1","100","-1","-1","-1","-1","-1","-1","-1","2974","1894","","","","","1209600","","","1748","","","","","8081","","","5093","4849","5087","5087","5093","6","4849","5093","244","37","38","2","1","3","1","0","blocking","","","","","","","","","",
"3","230330_9F_P1","12648.40","127.0.0.1","https://www.fpsc.gov.pk/misc/drupal.js?rc4kj0","1","GET","www.fpsc.gov.pk","/misc/drupal.js?rc4kj0","12648.40","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","606","600","4852","4852.403","20219","20219","20219","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","136","","parser","High","High","","1786","100","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","20219","13276","","","","","1209600","","","1750","","","","","8081","","","5458","4852","5452","5452","5458","6","4852","5458","606","38","39","20","8","28","1","0","blocking","","","","","","","","","",
"3","230330_9F_P1","12648.41","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","12648.41","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","370","357","4937","4936.895","4292","4292","4292","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","137","","parser","High","High","","1978","100","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4292","2378","","","","","1209600","","","1752","","","","","8081","","","5307","4937","5294","5294","5307","13","4937","5307","370","39","40","12","2","14","1","0","blocking","","","","","","","","","",
"3","230330_9F_P1","12648.42","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","12648.42","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","296","282","5043","5042.862","6491","6491","6491","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","138","","parser","High","High","","1984","100","0","38","-1","100","-1","-1","-1","-1","-1","-1","-1","6491","4005","","","","","1209600","","","1754","","","","","8081","","","5339","5043","5325","5325","5339","14","5043","5339","296","40","41","4","3","6","1","0","blocking","","","","","","","","","",
"3","230330_9F_P1","12648.43","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","12648.43","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","266","262","5103","5103.414","8374","8374","8374","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","139","","parser","High","High","","1993","100","0","31","-1","100","-1","-1","-1","-1","-1","-1","-1","8374","5731","","","","","1209600","","","1756","","","","","8081","","","5369","5103","5365","5365","5369","4","5103","5369","266","41","42","7","4","10","1","0","blocking","","","","","","","","","",
"3","230330_9F_P1","12648.44","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_cse/google_cse.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_cse/google_cse.js?rc4kj0","12648.44","6078094AC35980AADCDD3A43683E5B19","https://www.fpsc.gov.pk/tenders","200","Script","373","369","5147","5146.564","1543","1543","1543","Thu, 13 Apr 2023 19:37:57 GMT","max-age=1209600","application/javascript","","53","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/tenders","140","","parser","High","High","","1870","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1757","","","","","8081","","","5520","5147","5516","5516","5520","4","5147","5520","373","42","43","1","1","2","1","0","blocking","","","","","","","","","",
